MEF;DISPOSITIF_FORMATION;FORMATION_DIPLOME;DUREE_DISPOSITIF;ANNEE_DISPOSITIF;LIBELLE_COURT;LIBELLE_LONG;DATE_OUVERTURE;DATE_FERMETURE;STATUT_MEF;NB_OPTION_OBLIGATOIRE;NB_OPTION_FACULTATIF;RENFORCEMENT_LANGUE;DUREE_PROJET;DUREE_STAGE;HORAIRE;MEF_INSCRIPTION_SCOLARITE;MEF_STAT_11;MEF_STAT_9;DATE_INTERVENTION;NUMERO_COMPTE;GESTION_DIFFUSION;LIBELLE_EDITION;ID;CREATED_AT;UPDATED_AT;N_COMMENTAIRE
2412342721;241;50023427;2;1;1CAP2 23427;1CAP2 OUVRIER ARCHETIER;01/09/1992;;3;1;;N;;;O;O;23210023427;232100234;23/01/2019;BCNSPN5;02;1cap2 ouvrier archetier;1177;;;GH1 P
2412213621;241;50022136;2;1;1CAP2 22136;1CAP2  PÂTISSIER;01/09/2007;31/08/2019;3;1;;N;;;O;O;23210022136;232100221;10/05/2019;BCNSCO7;02;1cap2 pâtissier;7536;;;GH3
2422424132;242;50024241;3;2;2CAP3 24241;2CAP3  METIERS DE LA MODE- VÊT. TAILLEUR;01/09/2020;;3;1;;N;;;O;O;23320024241;233200242;28/02/2020;BCNSPN5;02;2cap3  metiers de la mode- vêt. tailleur;11154;;;Ajout suite à réforme dès RS2020
2422552132;242;50025521;3;2;2CAP3 25521;2CAP3  METIERS ENSEIGNE SIGNALETIQUE;01/09/2001;;3;1;;N;;;O;O;23320025521;233200255;28/02/2020;BCNSPN5;02;2cap3  metiers enseigne signaletique;6638;;24/01/2019;Réouverture suite à réforme dès RS 2020
2423350132;242;50033501;3;2;2CAP3 33501;2CAP3 METIERS DU FOOTBALL;01/09/1995;;3;1;;N;;;O;O;23320033501;233200335;28/02/2020;BCNSPN5;02;2cap3 metiers du football;4639;;24/01/2019;Réouverture suite à réforme dès RS 2020
2413310721;241;50033107;2;1;1CAP2 33107;1CAP2 PODO-ORTHESISTE;01/09/1994;;3;1;;N;;;O;O;23210033107;232100331;23/01/2019;BCNSPN5;02;1cap2 podo-orthésiste;3675;;;GH1 P
2413122121;241;50031221;2;1;1CAP2 31221;1CAP2  POISSONNIER ECAILLER;01/09/2007;;3;1;;N;;;O;O;23210031221;232100312;23/01/2019;BCNSPN5;02;1cap2 poissonnier écailler;7689;;;GH3
2422542132;242;50025421;3;2;2CAP3 25421;2CAP3 MISE EN FORME DES MATERIAUX;01/09/1995;;3;1;;N;;;O;O;23320025421;233200254;28/02/2020;BCNSPN5;02;2cap3 mise en forme des materiaux;2792;;24/01/2019;Réouverture suite à réforme dès RS 2020
2412200521;241;50022005;2;1;1CAP2 22005;1CAP2  PROPR.ENVIR.URBAIN-COLLEC.RECYCL;01/09/2015;;3;1;;N;;;O;O;23210022005;232100220;23/01/2019;BCNSPN5;02;1cap2 propreté de l'environnement urbain - collecte et recyclage;10468;;;GH3
2412412521;241;50024125;2;1;1CAP2 24125;1CAP2 RENTRAYEUR OP_A : TAPIS;01/09/1992;;3;1;;N;;;O;O;23210024125;232100241;23/01/2019;BCNSPN5;02;1cap2 rentrayeur option A : tapis;532;;;GH1 P
2412412621;241;50024126;2;1;1CAP2 24126;1CAP2 RENTRAYEUR OP_B : TAPISSERIES;01/09/1992;;3;1;;N;;;O;O;23210024126;232100241;23/01/2019;BCNSPN5;02;1cap2 rentrayeur option B : tapisserie;534;;;GH1 P
2412543421;241;50025434;2;1;1CAP2 25434;1CAP2  REPARATION DES CARROSSERIES;01/09/2007;;3;1;;N;;;O;O;23210025434;232100254;23/01/2019;BCNSPN5;02;1cap2 réparation des carrosseries;7686;;;GH1
2412521721;241;50025217;2;1;1CAP2 25217;1CAP2  REPAR.ENTR.EMBARCATIONS PLAISANCE;01/09/2007;;3;1;;N;;;O;O;23210025217;232100252;23/01/2019;BCNSPN5;02;1cap2 réparation entretien des embarcations de plaisance;7507;;;GH1
2412332321;241;50023323;2;1;1CAP2 23323;1CAP2  PLATRIER-PLAQUISTE;01/09/2003;31/08/2019;3;1;;N;;;O;O;23210023323;232100233;10/05/2019;BCNSCO7;02;1cap2 plâtrier-plaquiste;7021;;;GH2
2412431821;241;50024318;2;1;1CAP2 24318;1CAP2  SELLERIE GENERALE;01/09/1998;;3;1;;N;;;O;O;23210024318;232100243;23/01/2019;BCNSPN5;02;1cap2 sellerie générale;6828;;;GH1
2412331921;241;50023319;2;1;1CAP2 23319;1CAP2  PEINTRE-APPLICATEUR DE REVETEMENT;01/09/2003;31/08/2019;3;1;;N;;;O;O;23210023319;232100233;10/05/2019;BCNSCO7;02;1cap2 peintre-applicateur de revêtement;6878;;;GH2
2412432121;241;50024321;2;1;1CAP2 24321;1CAP2  SELLIER HARNACHEUR;01/09/2014;;3;1;;N;;;O;O;23210024321;232100243;23/01/2019;BCNSPN5;02;1cap2 sellier harnacheur;10403;;;GH1
2413222521;241;50032225;2;1;1CAP2 32225;1CAP2  SERIGRAPHIE INDUSTRIELLE;01/09/1997;;3;1;;N;;;O;O;23210032225;232100322;23/01/2019;BCNSPN5;02;1cap2 sérigraphie industrielle;6373;;;GH1 P
2422250532;242;50022505;3;2;2CAP3 22505;2CAP3 MISE EN OEUV.CAOUTCHOUCS & ELASTO;01/09/1995;;3;1;;N;;;O;O;23320022505;233200225;28/02/2020;BCNSPN5;02;2cap3 mise en oeuv.caoutchoucs & elasto;3422;;24/01/2019;Réouverture suite à réforme dès RS 2020
2422242032;242;50022420;3;2;2CAP3 22420;2CAP3 MODELES ET MOULES CERAMIQUES;01/09/1995;;3;1;;N;;;O;O;23320022420;233200224;28/02/2020;BCNSPN5;02;2cap3 modeles et moules ceramiques;2775;;24/01/2019;Réouverture suite à réforme dès RS 2020
2412543121;241;50025431;2;1;1CAP2 25431;1CAP2  SERRURIER METALLIER;01/09/2003;;3;1;;N;;;O;O;23210025431;232100254;23/01/2019;BCNSPN5;02;1cap2 serrurier métallier;6867;;;GH2
2413222721;241;50032227;2;1;1CAP2 32227;1CAP2  SIGNALETIQUE ET DECORS GRAPHIQUES;01/09/2017;;3;1;;N;;;O;O;23210032227;232100322;23/01/2019;BCNSPN5;02;1cap2 signalétique et décors graphiques;10803;;;GH1
2413121721;241;50031217;2;1;1CAP2 31217;1CAP2  VENDEUR-MAGASINIER PIECES AUTO;01/09/2001;31/08/2020;3;1;;N;;;O;O;23210031217;232100312;17/03/2020;BCNSCO7;02;1cap2 vendeur-magasinier pièces de rechange & équipements automobiles;5765;;;
2412331121;241;50023311;2;1;1CAP2 23311;1CAP2 STAFFEUR ORNEMANISTE;01/09/1992;;3;1;;N;;;O;O;23210023311;232100233;23/01/2019;BCNSPN5;02;1cap2 staffeur ornemaniste;1477;;;GH1 P
2412322021;241;50023220;2;1;1CAP2 23220;1CAP2  TAILLEUR DE PIERRE;01/09/2013;;3;1;;N;;;O;O;23210023220;232100232;23/01/2019;BCNSPN5;02;1cap2 tailleur de pierre;10004;;;GH2
2412423921;241;50024239;2;1;1CAP2 24239;1CAP2  TAPISSIER-E AMEUBLEMENT EN DECOR;01/09/2005;;3;1;;N;;;O;O;23210024239;232100242;23/01/2019;BCNSPN5;02;1cap2 tapissier-tapissière d'ameublement en décor;6286;;;GH1
2422300532;242;50023005;3;2;2CAP3 23005;2CAP3  MONTEUR STRUCTURES MOBILES;01/09/1998;;3;1;;N;;;O;O;23320023005;233200230;28/02/2020;BCNSPN5;02;2cap3  monteur structures mobiles;6463;;24/01/2019;Réouverture suite à réforme dès RS 2020
2412423821;241;50024238;2;1;1CAP2 24238;1CAP2  TAPISSIER-E AMEUBLEMENT EN SIEGE;01/09/2005;;3;1;;N;;;O;O;23210024238;232100242;23/01/2019;BCNSPN5;02;1cap2 tapissier-tapissière d'ameublement en siège;6284;;;GH1
2412343521;241;50023435;2;1;1CAP2 23435;1CAP2 TONNELLERIE;01/09/1994;;3;1;;N;;;O;O;23210023435;232100234;23/01/2019;BCNSPN5;02;1cap2 tonnellerie;850;;;GH1 P
2412242121;241;50022421;2;1;1CAP2 22421;1CAP2 TOURNAGE EN CERAMIQUE;01/09/1994;;3;1;;N;;;O;O;23210022421;232100224;23/01/2019;BCNSPN5;02;1cap2 tournage en céramique;1330;;;GH1 P
2413112121;241;50031121;2;1;1CAP2 31121;1CAP2  TRANSPORT FLUVIAL;01/09/2011;;3;1;;N;;;O;O;23210031121;232100311;23/01/2019;BCNSPN5;02;1cap2 transport fluvial;9224;;;GH1
2412343821;241;50023438;2;1;1CAP2 23438;1CAP2  VANNERIE;01/09/2001;;3;1;;N;;;O;O;23210023438;232100234;23/01/2019;BCNSPN5;02;1cap2 vannerie;6223;;;GH1
2413360321;241;50033603;2;1;1CAP2 33603;1CAP2 TAXIDERMISTE;01/09/1992;31/08/2019;3;1;;N;;;O;O;23210033603;232100336;09/05/2019;BCNSPN5;02;1cap2 taxidermiste;1506;;09/05/2019;GH1 P
2412431921;241;50024319;2;1;1CAP2 24319;1CAP2  VETEMENT DE PEAU;01/09/1998;;3;1;;N;;;O;O;23210024319;232100243;23/01/2019;BCNSPN5;02;1cap2 vêtement de peau;6830;;;GH1
2412332021;241;50023320;2;1;1CAP2 23320;1CAP2  SOLIER-MOQUETTISTE;01/09/2003;31/08/2019;3;1;;N;;;O;O;23210023320;232100233;10/05/2019;BCNSCO7;02;1cap2 solier-moquettiste;6880;;;GH2
2422332432;242;50023324;3;2;2CAP3 23324;2CAP3  MONTEUR INSTALLATIONS SANITAIRES;01/09/2020;;3;1;;N;;;O;O;23320023324;233200233;28/02/2020;BCNSPN5;02;2cap3  monteur installations sanitaires;11155;;;Ajout suite à réforme dès RS2020
2422330232;242;50023302;3;2;2CAP3 23302;2CAP3 MONTEUR EN ISOL.THERMIQ & ACOUST.;01/09/1995;;3;1;;N;;;O;O;23320023302;233200233;28/02/2020;BCNSPN5;02;2cap3 monteur en isol.thermiq & acoust.;2790;;24/01/2019;Réouverture suite à réforme dès RS 2020
2413230722;241;50032307;2;2;2CAP2 32307;2CAP2 ACCESSOIRISTE REALISATEUR;01/09/1993;;3;1;;N;;;O;O;23220032307;232200323;23/01/2019;BCNSPN5;02;2cap2 accessoiriste realisateur;6742;;;GH1 P
2413320422;241;50033204;2;2;2CAP2 33204;2CAP2  ACCOMPAG. EDUCATIF PETITE ENFANCE;01/09/2018;;3;1;;N;;;O;O;23220033204;232200332;23/01/2019;BCNSPN5;02;2cap2 accompagnant éducatif petite enfance;10816;;;GH3
2413230822;241;50032308;2;2;2CAP2 32308;2CAP2 ACCORDEUR DE PIANOS;01/09/1994;;3;1;;N;;;O;O;23220032308;232200323;23/01/2019;BCNSPN5;02;2cap2 accordeur de pianos;1320;;;GH1 P
2412530722;241;50025307;2;2;2CAP2 25307;2CAP2  AERONAUTIQUE OPTION STRUCTURES;01/09/2015;;3;1;;N;;;O;O;23220025307;232200253;23/01/2019;BCNSPN5;02;2cap2  aéronautique option structures;10236;;;GH1
2423112332;242;50031123;3;2;2CAP3 31123;2CAP3  OPER.SERV. RELAT.CLIENT LIVRAISON;01/09/2020;;3;1;;N;;;O;O;23320031123;233200311;28/02/2020;BCNSPN5;02;2cap3  oper.serv. relat.client livraison;11157;;;Ajout suite à réforme dès RS2020
2412530622;241;50025306;2;2;2CAP2 25306;2CAP2  AERONAUTIQUE OPTION SYSTEMES;01/09/2015;;3;1;;N;;;O;O;23220025306;232200253;23/01/2019;BCNSPN5;02;2cap2  aéronautique option systèmes;10239;;;GH1
2413430322;241;50034303;2;2;2CAP2 34303;2CAP2 ASSAINISMT COLLECT.DECHETS LIQUID;01/09/1994;;3;1;;N;;;O;O;23220034303;232200343;23/01/2019;BCNSPN5;02;2cap2 assainismt collect.dechets liquid;1658;;;GH1 P
2412240622;241;50022406;2;2;2CAP2 22406;2CAP2 MAINT.INDUST.MATERX DE CONSTRUCT.;01/09/1992;;3;1;;N;;;O;O;23220022406;232200224;23/01/2019;BCNSPN5;02;2cap2 maint.indust.materx de construct.;994;;;GH1 P
2412513322;241;50025133;2;2;2CAP2 25133;2CAP2  AGENT VERIF. APPAR. EXTINCTEURS;01/09/1997;;3;1;;N;;;O;O;23220025133;232200251;23/01/2019;BCNSPN5;02;2cap2  agent verif. appar. extincteurs;6321;;;GH1
2412513622;241;50025136;2;2;2CAP2 25136;2CAP2  ARMURERIE (FABRICAT. ET REPARAT.);01/09/2004;;3;1;;N;;;O;O;23220025136;232200251;23/01/2019;BCNSPN5;02;2cap2  armurerie (fabricat. et reparat.);5308;;;GH1
2412236222;241;50022362;2;2;2CAP2 22362;2CAP2  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.;01/09/2009;;3;1;;N;;;O;O;23220022362;232200223;23/01/2019;BCNSPN5;02;2cap2  art tec bij.joaill.op.bij.sertis.;7568;;;GH1
2412236322;241;50022363;2;2;2CAP2 22363;2CAP2  ART TEC BIJ.JOAILL.OP.POLIS.FINI.;01/09/2009;;3;1;;N;;;O;O;23220022363;232200223;23/01/2019;BCNSPN5;02;2cap2  art tec bij.joaill.op.polis.fini.;7571;;;GH1
2412423122;241;50024231;2;2;2CAP2 24231;2CAP2 ARTS DU TAPIS ET TAPISS.DE LISSE;01/09/1992;;3;1;;N;;;O;O;23220024231;232200242;23/01/2019;BCNSPN5;02;2cap2 arts du tapis et tapiss.de lisse;6745;;;GH1 P
2422232432;242;50022324;3;2;2CAP3 22324;2CAP3 MOULEUR NOYAUTEUR: CUIVRE BRONZE;01/09/1995;;3;1;;N;;;O;O;23320022324;233200223;28/02/2020;BCNSPN5;02;2cap3 mouleur noyauteur: cuivre bronze;2784;;24/01/2019;Réouverture suite à réforme dès RS 2020
2412242822;241;50022428;2;2;2CAP2 22428;2CAP2  ARTS DU VERRE ET DU CRISTAL;01/09/2010;;3;1;;N;;;O;O;23220022428;232200224;23/01/2019;BCNSPN5;02;2cap2  arts du verre et du cristal;7842;;;GH1
2412242522;241;50022425;2;2;2CAP2 22425;2CAP2 ARTS & TECH.VERRE: VITRAILLISTE;01/09/1994;;3;1;;N;;;O;O;23220022425;232200224;23/01/2019;BCNSPN5;02;2cap2 arts & tech.verre: vitrailliste;1325;;;GH1 P
2413341122;241;50033411;2;2;2CAP2 33411;2CAP2  ASS. TECH. MILIEUX FAMIL.COLLECT.;01/09/2006;;3;1;;N;;;O;O;23220033411;232200334;23/01/2019;BCNSPN5;02;2cap2  ass. tech. milieux famil.collect.;6417;;;GH3
2413231122;241;50032311;2;2;2CAP2 32311;2CAP2  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT;01/09/2002;;3;1;;N;;;O;O;23220032311;232200323;23/01/2019;BCNSPN5;02;2cap2  ass.tech.instr.musiq.  instr.vent;6388;;;GH1
2413231222;241;50032312;2;2;2CAP2 32312;2CAP2  ASS.TECH.INSTR.MUSIQ. : PIANO;01/09/2002;;3;1;;N;;;O;O;23220032312;232200323;23/01/2019;BCNSPN5;02;2cap2  ass.tech.instr.musiq. : piano;6392;;;GH1
2412213722;241;50022137;2;2;2CAP2 22137;2CAP2  BOULANGER;01/09/2015;;3;1;;N;;;O;O;23220022137;232200221;23/01/2019;BCNSPN5;02;2cap2  boulanger;10212;;;GH3
2412235022;241;50022350;2;2;2CAP2 22350;2CAP2 BRONZIER OP_B: CISELEUR SUR BRONZ;01/09/1992;;3;1;;N;;;O;O;23220022350;232200223;23/01/2019;BCNSPN5;02;2cap2 bronzier op_b: ciseleur sur bronz;1489;;;GH1 P
2412235122;241;50022351;2;2;2CAP2 22351;2CAP2 BRONZIER OP_C: TOURNEUR SUR BRONZ;01/09/1992;;3;1;;N;;;O;O;23220022351;232200223;23/01/2019;BCNSPN5;02;2cap2 bronzier op_c: tourneur sur bronz;1491;;;GH1 P
2412342022;241;50023420;2;2;2CAP2 23420;2CAP2 CANNAGE ET PAILLAGE AMEUBLEMENT;01/09/1992;;3;1;;N;;;O;O;23220023420;232200234;23/01/2019;BCNSPN5;02;2cap2 cannage et paillage ameublement;6611;;;GH1 P
2412213322;241;50022133;2;2;2CAP2 22133;2CAP2  CHOCOLATIER CONFISEUR;01/09/2003;;3;1;;N;;;O;O;23220022133;232200221;23/01/2019;BCNSPN5;02;2cap2  chocolatier confiseur;6871;;;GH2
2412010122;241;50020101;2;2;2CAP2 20101;2CAP2  CONDUCT. INSTALLATIONS PRODUCTION;01/09/2013;;3;1;;N;;;O;O;23220020101;232200201;23/01/2019;BCNSPN5;02;2cap2  conduct. installations production;9858;;;GH1
2412344322;241;50023443;2;2;2CAP2 23443;2CAP2  CONDUCTEUR-OPERATEUR DE SCIERIE;01/09/2005;;3;1;;N;;;O;O;23220023443;232200234;23/01/2019;BCNSPN5;02;2cap2  conducteur-operateur de scierie;5311;;;GH2
2412543222;241;50025432;2;2;2CAP2 25432;2CAP2  CONSTRUCTION DES CARROSSERIES;01/09/2008;;3;1;;N;;;O;O;23220025432;232200254;23/01/2019;BCNSPN5;02;2cap2  construction des carrosseries;7534;;;GH1
2412432022;241;50024320;2;2;2CAP2 24320;2CAP2  CORDONNERIE MULTISERVICE;01/09/2006;;3;1;;N;;;O;O;23220024320;232200243;23/01/2019;BCNSPN5;02;2cap2  cordonnerie multiservice;7119;;;GH1
2423112232;242;50031122;3;2;2CAP3 31122;2CAP3  OPERATEUR/OPERATRICE LOGISTIQUE;01/09/2020;;3;1;;N;;;O;O;23320031122;233200311;28/02/2020;BCNSPN5;02;2cap3  operateur/operatrice logistique;11158;;;Ajout suite à réforme dès RS2020
2412321822;241;50023218;2;2;2CAP2 23218;2CAP2  COUVREUR;01/09/2003;;3;1;;N;;;O;O;23220023218;232200232;23/01/2019;BCNSPN5;02;2cap2  couvreur;6876;;;GH2
2412213922;241;50022139;2;2;2CAP2 22139;2CAP2  CUISINE;01/09/2017;;3;1;;N;;;O;O;23220022139;232200221;23/01/2019;BCNSPN5;02;2cap2 cuisine;10741;;;GH2
2412242222;241;50022422;2;2;2CAP2 22422;2CAP2 DECORATION EN CERAMIQUE;01/09/1994;;3;1;;N;;;O;O;23220022422;232200224;23/01/2019;BCNSPN5;02;2cap2 decoration en ceramique;1329;;;GH1 P
2412233222;241;50022332;2;2;2CAP2 22332;2CAP2 DOREUR A LA FEUILLE ORNEMANISTE;01/09/1992;;3;1;;N;;;O;O;23220022332;232200223;23/01/2019;BCNSPN5;02;2cap2 doreur a la feuille ornemaniste;1176;;;GH1 P
2412344522;241;50023445;2;2;2CAP2 23445;2CAP2  EBENISTE;01/09/2018;;3;1;;N;;;O;O;23220023445;232200234;23/01/2019;BCNSPN5;02;2cap2 ébéniste;10801;;;GH1
2412331822;241;50023318;2;2;2CAP2 23318;2CAP2  CARRELEUR MOSAISTE;01/09/2003;31/08/2020;3;1;;N;;;O;O;23220023318;232200233;09/05/2019;BCNSCO7;02;2cap2  carreleur mosaiste;6865;;;GH2
2412311722;241;50023117;2;2;2CAP2 23117;2CAP2  CONSTRUCTEUR EN OUVRAGES D'ART;01/09/2003;31/08/2020;3;1;;N;;;O;O;23220023117;232200231;10/05/2019;BCNSCO7;02;2cap2  constructeur en ouvrages d'art;6894;;;GH2
2412311622;241;50023116;2;2;2CAP2 23116;2CAP2  CONSTRUCTEUR CANALISATIONS T.P.;01/09/2003;31/08/2020;3;1;;N;;;O;O;23220023116;232200231;10/05/2019;BCNSCO7;02;2cap2  constructeur canalalisations t.p.;6891;;;GH2
2422234032;242;50022340;3;2;2CAP3 22340;2CAP3 ORFEVRE OP_A : MONTEUR ORFEVRERIE;01/09/1995;;3;1;;N;;;O;O;23320022340;233200223;28/02/2020;BCNSPN5;02;2cap3 orfevre op_a : monteur orfevrerie;4487;;24/01/2019;Réouverture suite à réforme dès RS 2020
2412235322;241;50022353;2;2;2CAP2 22353;2CAP2 EMAILLEUR D'ART SUR METAUX;01/09/1992;;3;1;;N;;;O;O;23220022353;232200223;23/01/2019;BCNSPN5;02;2cap2 emailleur d'art sur metaux;1499;;;GH1 P
2413110722;241;50031107;2;2;2CAP2 31107;2CAP2 EMBALLEUR PROFESSIONNEL;01/09/1992;;3;1;;N;;;O;O;23220031107;232200311;23/01/2019;BCNSPN5;02;2cap2 emballeur professionnel;870;;;GH1 P
2422234132;242;50022341;3;2;2CAP3 22341;2CAP3 ORFEVRE OP_B : TOURN.REPOUSSEUR;01/09/1995;;3;1;;N;;;O;O;23320022341;233200223;28/02/2020;BCNSPN5;02;2cap3 orfevre op_b : tourn.repousseur;4488;;24/01/2019;Réouverture suite à réforme dès RS 2020
2412200222;241;50022002;2;2;2CAP2 22002;2CAP2 EMPLOYE TECHNIQUE DE LABORATOIRE;01/09/1992;;3;1;;N;;;O;O;23220022002;232200220;23/01/2019;BCNSPN5;02;2cap2 employe technique de laboratoire;6596;;;GH1 P
2412343322;241;50023433;2;2;2CAP2 23433;2CAP2 ENCADREUR;01/09/1992;;3;1;;N;;;O;O;23220023433;232200234;23/01/2019;BCNSPN5;02;2cap2 encadreur;1476;;;GH1 P
2412332122;241;50023321;2;2;2CAP2 23321;2CAP2  ETANCHEUR BATIMENT TRAVAUX PUBLIC;01/09/2003;;3;1;;N;;;O;O;23220023321;232200233;23/01/2019;BCNSPN5;02;2cap2  etancheur batiment travaux public;6787;;;GH2
2412543622;241;50025436;2;2;2CAP2 25436;2CAP2  FERRONNIER D'ART;01/09/2016;;3;1;;N;;;O;O;23220025436;232200254;23/01/2019;BCNSPN5;02;2cap2 ferronnier d'art;10434;;;GH1
2413440422;241;50034404;2;2;2CAP2 34404;2CAP2  GARDIEN D'IMMEUBLE;01/09/2010;;3;1;;N;;;O;O;23220034404;232200344;23/01/2019;BCNSPN5;02;2cap2 gardien d'immeuble;8106;;;GH1
2413121422;241;50031214;2;2;2CAP2 31214;2CAP2  EMPLOYE COMMERCE MULTISPECIALITES;01/09/2001;31/08/2021;3;1;;N;;;O;O;23220031214;232200312;17/03/2020;BCNSCO7;02;2cap2  employe commerce multispecialites;6640;;;GH3
2412513722;241;50025137;2;2;2CAP2 25137;2CAP2  HORLOGERIE;01/09/2008;;3;1;;N;;;O;O;23220025137;232200251;23/01/2019;BCNSPN5;02;2cap2  horloger;7525;;;GH1
2412220122;241;50022201;2;2;2CAP2 22201;2CAP2 INDUSTRIES CHIMIQUES;01/09/1992;;3;1;;N;;;O;O;23220022201;232200222;23/01/2019;BCNSPN5;02;2cap2 industries chimiques;74;;;GH2 PA
2413121522;241;50031215;2;2;2CAP2 31215;2CAP2  EMPLOY.VENTE : PRDTS ALIMENTAIRES;01/09/2001;31/08/2021;3;1;;N;;;O;O;23220031215;232200312;17/03/2020;BCNSCO7;02;2cap2  employ.vente : prdts alimentaires;6641;;;GH3
2412510822;241;50025108;2;2;2CAP2 25108;2CAP2 INSTRUMTS COUPANTS & DE CHIRURGIE;01/09/1992;;3;1;;N;;;O;O;23220025108;232200251;23/01/2019;BCNSPN5;02;2cap2 instrumts coupants & de chirurgie;1614;;;GH1 P
2413121922;241;50031219;2;2;2CAP2 31219;2CAP2  EMPL.VENTE SP. : SERVIC.CLIENTELE;01/09/2002;31/08/2021;3;1;;N;;;O;O;23220031219;232200312;17/03/2020;BCNSCO7;02;2cap2  empl.vente sp. : servic.clientele;6547;;;GH3
2412233922;241;50022339;2;2;2CAP2 22339;2CAP2 LAPIDAIRE OP_A : DIAMANT;01/09/1992;;3;1;;N;;;O;O;23220022339;232200223;23/01/2019;BCNSPN5;02;2cap2 lapidaire op_a : diamant;1339;;;GH1 P
2422234232;242;50022342;3;2;2CAP3 22342;2CAP3 ORFEVRE OP_C : POLISSEUR AVIVEUR;01/09/1995;;3;1;;N;;;O;O;23320022342;233200223;28/02/2020;BCNSPN5;02;2cap3 orfevre op_c : polisseur aviveur;5499;;24/01/2019;Réouverture suite à réforme dès RS 2020
2413122022;241;50031220;2;2;2CAP2 31220;2CAP2  EMPL.VENT.SP.LIBRAIR.PAPET.PRESSE;01/09/2007;31/08/2021;3;1;;N;;;O;O;23220031220;232200312;17/03/2020;BCNSCO7;02;2cap2  empl.vent.sp.librair.papet.presse;4900;;;GH3
2422235432;242;50022354;3;2;2CAP3 22354;2CAP3 ORFEVRE OP_D : PLANEUR EN ORFEVR.;01/09/1995;;3;1;;N;;;O;O;23320022354;233200223;28/02/2020;BCNSPN5;02;2cap3 orfevre op_d : planeur en orfevr.;5507;;24/01/2019;Réouverture suite à réforme dès RS 2020
2423310632;242;50033106;3;2;2CAP3 33106;2CAP3 ORTHO-PROTHESISTE;01/09/1995;;3;1;;N;;;O;O;23320033106;233200331;28/02/2020;BCNSPN5;02;2cap3 ortho-prothesiste;4646;;24/01/2019;Réouverture suite à réforme dès RS 2020
2412234322;241;50022343;2;2;2CAP2 22343;2CAP2 LAPIDAIRE OP_B : PIERRES DE COUL.;01/09/1992;;3;1;;N;;;O;O;23220022343;232200223;23/01/2019;BCNSPN5;02;2cap2 lapidaire op_b : pierres de coul.;1347;;;GH1 P
2412342822;241;50023428;2;2;2CAP2 23428;2CAP2 LUTHERIE;01/09/1992;;3;1;;N;;;O;O;23220023428;232200234;23/01/2019;BCNSPN5;02;2cap2 lutherie;6740;;;GH1 P
2412321722;241;50023217;2;2;2CAP2 23217;2CAP2  MACON;01/09/2003;;3;1;;N;;;O;O;23220023217;232200232;23/01/2019;BCNSPN5;02;2cap2  macon;6874;;;GH2
2412300222;241;50023002;2;2;2CAP2 23002;2CAP2 MAINTENANCE BATIMENTS DE COLLECT.;01/09/1992;;3;1;;N;;;O;O;23220023002;232200230;23/01/2019;BCNSPN5;02;2cap2 maintenance batiments de collect.;1315;;;GH1 P
2412522222;241;50025222;2;2;2CAP2 25222;2CAP2  MAINT.MATERIELS OPT.B CONS.MANUT.;01/09/2017;;3;1;;N;;;O;O;23220025222;232200252;23/01/2019;BCNSPN5;02;2cap2 maint. des matériels option B matériels construction manutention;10735;;;GH1
2412522322;241;50025223;2;2;2CAP2 25223;2CAP2  MAINT.MATERIELS OPT.C ESP. VERTS;01/09/2017;;3;1;;N;;;O;O;23220025223;232200252;23/01/2019;BCNSPN5;02;2cap2 maintenance des matériels option C matériels d'espaces verts;10738;;;GH1
2412521822;241;50025218;2;2;2CAP2 25218;2CAP2  MAINT.VEHIC.OPTA VOIT.PARTICUL.;01/09/2015;;3;1;;N;;;O;O;23220025218;232200252;23/01/2019;BCNSPN5;02;2cap2  maintenance des véhicules option A voitures particulières;10372;;;GH1
2412521922;241;50025219;2;2;2CAP2 25219;2CAP2  MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;01/09/2015;;3;1;;N;;;O;O;23220025219;232200252;23/01/2019;BCNSPN5;02;2cap2  maintenance des véhicules opt. B véhicules de transport routier;10375;;;GH1
2412522022;241;50025220;2;2;2CAP2 25220;2CAP2  MAINT.VEHIC.OPTC MOTOCYCLES;01/09/2015;;3;1;;N;;;O;O;23220025220;232200252;23/01/2019;BCNSPN5;02;2cap2  maintenance des véhicules option C motocycles;10378;;;GH1
2412322122;241;50023221;2;2;2CAP2 23221;2CAP2  MARBRIER BATIMENT ET DECORATION;01/09/2014;;3;1;;N;;;O;O;23220023221;232200232;23/01/2019;BCNSPN5;02;2cap2 marbrier du bâtiment et de la décoration;10012;;;GH2
2412260922;241;50022609;2;2;2CAP2 22609;2CAP2 SCIERIES OP_B: AFFUTEUR SCIAGE;01/09/1992;;3;1;;N;;;O;O;23220022609;232200226;23/01/2019;BCNSPN5;02;2cap2 scieries op_b: affuteur sciage;723;;;GH1 P
2412332222;241;50023322;2;2;2CAP2 23322;2CAP2  MENUISIER ALUMINIUM-VERRE;01/09/2003;;3;1;;N;;;O;O;23220023322;232200233;23/01/2019;BCNSPN5;02;2cap2  menuisier aluminium-verre;7019;;;GH2
